Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brunswick West,2A Bakers Pde,3,h,870000.0,PI,Nelson,2017-09-03,5.2,3055.0,3.0,2.0,2.0,487.0,121.0,1950.0,Moreland City Council,-37.75396,144.94549,Northern Metropolitan,7082.0
Bundoora,30 Glenn Cr,3,h,680000.0,S,Ray,2017-09-03,12.1,3083.0,3.0,1.0,2.0,532.0,106.0,1977.0,Banyule City Council,-37.69669,145.04515,Northern Metropolitan,10175.0
Bundoora,22 Moreton Cr,3,h,814000.0,S,Barry,2017-09-03,12.1,3083.0,3.0,1.0,2.0,542.0,0.0,1970.0,Banyule City Council,-37.70861,145.05691,Northern Metropolitan,10175.0
Bundoora,1188 Plenty Rd,3,h,715000.0,SP,Stockdale,2017-09-03,12.1,3083.0,3.0,1.0,1.0,541.0,120.0,1960.0,Banyule City Council,-37.70603,145.05423,Northern Metropolitan,10175.0
Camberwell,3/25 Thomas St,2,u,692500.0,S,Noel,2017-09-03,7.7,3124.0,2.0,1.0,1.0,145.0,72.0,1970.0,Boroondara City Council,-37.84197,145.09374,Southern Metropolitan,8920.0
Carlton North,521 Canning St,2,h,1520000.0,PI,Woodards,2017-09-03,3.5,3054.0,2.0,1.0,1.0,193.0,106.0,1900.0,Melbourne City Council,-37.78406,144.97494,Northern Metropolitan,3106.0
Caulfield East,24 Clifton St,4,h,1609000.0,S,Gary,2017-09-03,8.4,3145.0,4.0,2.0,2.0,664.0,155.0,1900.0,Glen Eira City Council,-37.88376,145.04476,Southern Metropolitan,608.0
Chadstone,2 Ashby Ct,3,h,870000.0,SP,Bekdon,2017-09-03,11.7,3148.0,3.0,1.0,1.0,706.0,145.0,1960.0,Monash City Council,-37.88527,145.10782,Southern Metropolitan,3582.0
Cheltenham,4 Warren Rd,3,h,1295000.0,S,O'Brien,2017-09-03,17.9,3192.0,3.0,2.0,2.0,657.0,195.0,1958.0,Bayside City Council,-37.95499,145.06775,Southern Metropolitan,9758.0
Clayton South,2/21 Oakes Av,2,u,575000.0,SP,Buxton,2017-09-03,17.5,3169.0,2.0,1.0,2.0,914.0,89.0,1970.0,Kingston City Council,-37.93524,145.1306,South-Eastern Metropolitan,4734.0
Coburg,87 Phillips St,3,h,1210000.0,S,McDonald,2017-09-03,6.7,3058.0,3.0,1.0,4.0,460.0,141.0,1920.0,Darebin City Council,-37.74513,144.95458,Northern Metropolitan,11204.0
Coburg,60 Woiwurung Cr,2,t,631000.0,S,Brad,2017-09-03,6.7,3058.0,2.0,2.0,1.0,1965.0,103.0,2000.0,Darebin City Council,-37.73615,144.97455,Northern Metropolitan,11204.0
Coolaroo,3 Thorpdale Av,3,h,457000.0,S,YPA,2017-09-03,17.4,3048.0,3.0,1.0,2.0,551.0,118.0,1975.0,Hume City Council,-37.65532,144.93393,Northern Metropolitan,1124.0
Croydon,34 Ruskin Av,4,h,730000.0,VB,Fletchers,2017-09-03,23.0,3136.0,4.0,2.0,2.0,655.0,184.0,1965.0,Maroondah City Council,-37.79725,145.29651,Eastern Metropolitan,11925.0
Croydon,10 Thackeray Ct,3,h,870000.0,PN,McGrath,2017-09-03,23.0,3136.0,3.0,1.0,2.0,1351.0,125.0,1970.0,Maroondah City Council,-37.79602,145.29537,Eastern Metropolitan,11925.0
Croydon Hills,4 Merrill Cr,3,h,790000.0,S,Hoskins,2017-09-03,23.0,3136.0,3.0,2.0,2.0,659.0,131.0,1987.0,Maroondah City Council,-37.77473,145.26256,Eastern Metropolitan,1705.0
Croydon North,4 Selby Ct,3,h,857000.0,S,Philip,2017-09-03,23.0,3136.0,3.0,2.0,1.0,1007.0,250.0,1980.0,Maroondah City Council,-37.76653,145.29163,Eastern Metropolitan,2985.0
Dallas,8 Echuca St,3,h,477000.0,S,YPA,2017-09-03,14.0,3047.0,3.0,1.0,1.0,627.0,97.0,1960.0,Hume City Council,-37.66781,144.93809,Northern Metropolitan,2246.0
Dandenong,19 Ross St,3,h,510000.0,S,McLennan,2017-09-03,24.7,3175.0,3.0,2.0,1.0,673.0,125.0,1995.0,Greater Dandenong City Council,-37.98096,145.22621,South-Eastern Metropolitan,10894.0
Diamond Creek,17 Wentworth Cl,4,h,950000.0,SP,Barry,2017-09-03,21.8,3089.0,4.0,2.0,2.0,879.0,235.0,1995.0,Nillumbik Shire Council,-37.68001,145.16,Northern Victoria,4258.0
Doncaster,7 Ambrose St,4,h,1375000.0,S,Barry,2017-09-03,12.4,3108.0,4.0,2.0,3.0,652.0,218.0,1970.0,Manningham City Council,-37.78145,145.13598,Eastern Metropolitan,9028.0
Doncaster East,50A Cassowary St,4,t,1175000.0,S,Barry,2017-09-03,14.3,3109.0,4.0,2.0,2.0,723.0,235.0,2009.0,Manningham City Council,-37.79545,145.15372,Eastern Metropolitan,10999.0
Doncaster East,12 Harman Cl,4,h,870000.0,VB,Jellis,2017-09-03,14.3,3109.0,4.0,2.0,2.0,873.0,239.0,1985.0,Manningham City Council,-37.75764,145.18048,Eastern Metropolitan,10999.0
Doncaster East,28 Highfield Rd,3,h,1381000.0,S,Ray,2017-09-03,14.3,3109.0,3.0,2.0,1.0,646.0,170.0,1975.0,Manningham City Council,-37.78758,145.16792,Eastern Metropolitan,10999.0
Eltham,2 Eurabbie Ct,4,h,870000.0,SP,Barry,2017-09-03,18.0,3095.0,4.0,2.0,2.0,965.0,222.0,1985.0,Banyule City Council,-37.70866,145.16207,Eastern Metropolitan,6990.0
Elwood,70 Addison St,3,h,870000.0,SN,Whiting,2017-09-03,7.2,3184.0,3.0,2.0,2.0,331.0,260.0,1929.0,Port Phillip City Council,-37.87834,144.98021,Southern Metropolitan,8989.0
Essendon,3/1 Cameron Rd,4,t,1185000.0,S,Barry,2017-09-03,7.5,3040.0,4.0,3.0,1.0,205.0,168.0,2010.0,Moonee Valley City Council,-37.74588,144.927,Western Metropolitan,9264.0
Essendon North,89a Kerferd St,3,u,801000.0,S,Nelson,2017-09-03,8.2,3041.0,3.0,2.0,1.0,256.0,125.0,2000.0,Moonee Valley City Council,-37.73594,144.89929,Western Metropolitan,1308.0
Fairfield,103 Arthur St,3,h,1492000.0,S,Nelson,2017-09-03,5.7,3078.0,3.0,2.0,1.0,292.0,117.0,1930.0,Darebin City Council,-37.77788,145.01964,Northern Metropolitan,2970.0
Fawkner,5A Edward St,2,t,515000.0,SP,Alexkarbon,2017-09-03,13.1,3060.0,2.0,1.0,2.0,177.0,84.0,2013.0,Hume City Council,-37.70982,144.96397,Northern Metropolitan,5070.0
Ferntree Gully,2 Kya Cl,3,h,760000.0,S,Barry,2017-09-03,24.8,3156.0,3.0,1.0,2.0,944.0,104.0,1981.0,Knox City Council,-37.87558,145.27197,Eastern Metropolitan,10788.0
Forest Hill,11 Heathcote Dr,2,u,730000.0,SP,Noel,2017-09-03,15.4,3131.0,2.0,1.0,1.0,296.0,296.0,1998.0,Whitehorse City Council,-37.83633,145.16873,Eastern Metropolitan,4385.0
Frankston,4 Eton Ct,4,h,695000.0,S,Ray,2017-09-03,38.0,3199.0,4.0,1.0,3.0,713.0,109.0,1950.0,Frankston City Council,-38.15675,145.12707,South-Eastern Metropolitan,17055.0
Frankston South,3 Diosma Ct,3,h,1155000.0,S,hockingstuart,2017-09-03,38.0,3199.0,3.0,2.0,2.0,2405.0,242.0,1980.0,Frankston City Council,-38.16457,145.12421,South-Eastern Metropolitan,7566.0
Gladstone Park,14 Snaefell Cr,4,h,670000.0,VB,Barry,2017-09-03,12.9,3043.0,4.0,2.0,3.0,213.0,156.0,1970.0,Hume City Council,-37.68247,144.88446,Western Metropolitan,3285.0
Glen Iris,25A Beryl St,3,h,1300000.0,VB,Marshall,2017-09-03,7.3,3146.0,3.0,2.0,2.0,400.0,170.0,1900.0,Boroondara City Council,-37.85223,145.08676,Southern Metropolitan,10412.0
Glenroy,19 Cromwell St,4,h,835000.0,S,Barry,2017-09-03,11.2,3046.0,4.0,1.0,3.0,649.0,122.0,1960.0,Moreland City Council,-37.7022,144.92241,Northern Metropolitan,8870.0
Glenroy,129 Glenroy Rd,3,h,830000.0,S,Nelson,2017-09-03,11.2,3046.0,3.0,1.0,2.0,655.0,110.0,1960.0,Moreland City Council,-37.70608,144.92541,Northern Metropolitan,8870.0
Glenroy,133 Morell St,3,h,780000.0,SP,Stockdale,2017-09-03,11.2,3046.0,3.0,1.0,3.0,618.0,116.0,1960.0,Moreland City Council,-37.69836,144.93891,Northern Metropolitan,8870.0
Gowanbrae,4/74 Rutherglen Cr,4,h,635000.0,SP,Stockdale,2017-09-03,12.9,3043.0,4.0,2.0,2.0,2679.0,4.0,2005.0,Moreland City Council,-37.70207,144.89805,Western Metropolitan,1071.0
Greenvale,35 Hermitage Dr,4,h,797000.0,S,Barry,2017-09-03,20.4,3059.0,4.0,2.0,2.0,1057.0,195.0,1995.0,Hume City Council,-37.65467,144.9035,Northern Metropolitan,4864.0
Hawthorn,472 Auburn Rd,4,t,870000.0,VB,hockingstuart,2017-09-03,5.3,3122.0,4.0,3.0,2.0,283.0,183.0,2016.0,Boroondara City Council,-37.83945,145.04171,Southern Metropolitan,11308.0
Heathmont,5 Lisgoold St,2,h,870000.0,SN,Barry,2017-09-03,21.3,3135.0,2.0,1.0,1.0,620.0,100.0,1945.0,Maroondah City Council,-37.82975,145.2437,Eastern Metropolitan,3794.0
Heidelberg Heights,8 Thames St,3,h,870000.0,SN,Miles,2017-09-03,8.8,3081.0,3.0,1.0,2.0,658.0,0.0,1920.0,Banyule City Council,-37.75287,145.05547,Eastern Metropolitan,2947.0
Kealba,2 Stewart Cl,5,h,750000.0,SP,Brad,2017-09-03,14.0,3021.0,5.0,2.0,4.0,647.0,207.0,1983.0,Brimbank City Council,-37.73726,144.82998,Western Metropolitan,1202.0
Kew,57 Derby St,4,h,1690000.0,S,Nelson,2017-09-03,5.4,3101.0,4.0,2.0,4.0,350.0,168.0,1900.0,Boroondara City Council,-37.80127,145.03733,Southern Metropolitan,10331.0
Kew,19 Rossfield Av,4,h,870000.0,S,Kay,2017-09-03,5.4,3101.0,4.0,2.0,2.0,457.0,183.0,1920.0,Boroondara City Council,-37.81345,145.04095,Southern Metropolitan,10331.0
Maidstone,2/9 Havelock St,3,t,722000.0,S,Biggin,2017-09-03,6.4,3012.0,3.0,2.0,2.0,147.0,125.0,2015.0,Maribyrnong City Council,-37.78538,144.87959,Western Metropolitan,3873.0
Maribyrnong,6 Adori Pl,3,h,983000.0,S,Biggin,2017-09-03,4.3,3032.0,3.0,2.0,2.0,359.0,185.0,2008.0,Maribyrnong City Council,-37.78606,144.88459,Western Metropolitan,4918.0
Meadow Heights,9 Hibiscus Cl,3,h,482000.0,S,Nelson,2017-09-03,17.4,3048.0,3.0,2.0,2.0,452.0,140.0,1992.0,Hume City Council,-37.64023,144.91399,Northern Metropolitan,4704.0
Melton,20 Perry Cl,3,h,430000.0,S,hockingstuart,2017-09-03,31.7,3337.0,3.0,1.0,2.0,583.0,103.0,1980.0,Melton City Council,-37.68146,144.57106,Western Victoria,3600.0
Melton West,30 Borrowdale Rd,3,h,438000.0,S,YPA,2017-09-03,31.7,3337.0,3.0,2.0,2.0,575.0,172.0,2016.0,Melton City Council,-37.66745,144.55857,Northern Victoria,6065.0
Mentone,14 Glengala Ct,4,h,900000.0,PI,Hodges,2017-09-03,20.0,3194.0,4.0,2.0,2.0,530.0,216.0,1980.0,Kingston City Council,-37.98368,145.09237,South-Eastern Metropolitan,6162.0
Mentone,9 Glengala Ct,3,h,960500.0,S,Buxton,2017-09-03,20.0,3194.0,3.0,2.0,2.0,535.0,132.0,1985.0,Kingston City Council,-37.98329,145.0918,South-Eastern Metropolitan,6162.0
Mentone,108 Oak Av,3,t,840000.0,S,Obrien,2017-09-03,20.0,3194.0,3.0,2.0,2.0,163.0,154.0,2012.0,Kingston City Council,-37.97459,145.06937,South-Eastern Metropolitan,6162.0
Middle Park,67 Park Rd,3,h,870000.0,SN,Cayzer,2017-09-03,3.0,3206.0,3.0,1.0,1.0,309.0,123.0,1900.0,Port Phillip City Council,-37.85409,144.96747,Southern Metropolitan,2019.0
Moonee Ponds,86 Waverley St,3,h,1210000.0,PI,Sweeney,2017-09-03,6.2,3039.0,3.0,2.0,0.0,411.0,114.0,1915.0,Moonee Valley City Council,-37.76285,144.90575,Western Metropolitan,6232.0
Mount Waverley,18 Jeffrey St,3,h,870000.0,SN,Biggin,2017-09-03,14.2,3149.0,3.0,1.0,2.0,790.0,157.0,1970.0,Monash City Council,-37.88883,145.13684,Eastern Metropolitan,13366.0
Mount Waverley,13 Montgomery Av,3,h,870000.0,SP,Barry,2017-09-03,14.2,3149.0,3.0,1.0,2.0,767.0,129.0,1955.0,Monash City Council,-37.8789,145.14377,Eastern Metropolitan,13366.0
Mulgrave,3 Doull Ct,3,t,650000.0,S,Ray,2017-09-03,18.8,3170.0,3.0,2.0,1.0,145.0,129.0,2015.0,Monash City Council,-37.93211,145.18955,South-Eastern Metropolitan,7113.0
Mulgrave,63 Haverbrack Dr,4,h,1105000.0,S,Ray,2017-09-03,18.8,3170.0,4.0,3.0,2.0,650.0,224.0,1985.0,Monash City Council,-37.92979,145.2036,South-Eastern Metropolitan,7113.0
Newport,88 Maddox Rd,4,t,940000.0,SP,Greg,2017-09-03,6.2,3015.0,4.0,2.0,2.0,510.0,196.0,2016.0,Hobsons Bay City Council,-37.84815,144.86866,Western Metropolitan,5498.0
Niddrie,36 Shaw St,2,h,1300000.0,PI,Barry,2017-09-03,10.4,3042.0,2.0,1.0,1.0,650.0,380.0,2016.0,Moonee Valley City Council,-37.74016,144.88805,Western Metropolitan,2291.0
Oakleigh,3 Ford Av,4,h,1150000.0,VB,Woodards,2017-09-03,12.3,3166.0,4.0,2.0,2.0,1060.0,175.0,1940.0,Monash City Council,-37.9073,145.0962,Southern Metropolitan,3224.0
Ormond,323 Jasper Rd,3,h,870000.0,PI,Buxton,2017-09-03,11.4,3204.0,3.0,2.0,2.0,597.0,189.0,1895.0,Glen Eira City Council,-37.90535,145.04375,Southern Metropolitan,3578.0
Parkdale,2 Kershaw St,4,h,1320000.0,S,Hodges,2017-09-03,21.5,3195.0,4.0,2.0,5.0,600.0,179.0,1950.0,Kingston City Council,-37.99806,145.08829,South-Eastern Metropolitan,5087.0
Pascoe Vale,3/43 Danin St,3,t,676000.0,S,Brad,2017-09-03,8.5,3044.0,3.0,2.0,2.0,122.0,108.0,2012.0,Moreland City Council,-37.72304,144.92864,Northern Metropolitan,7485.0
Point Cook,114 Fongeo Dr,3,h,540000.0,S,Barry,2017-09-03,14.7,3030.0,3.0,2.0,2.0,353.0,135.0,2011.0,Wyndham City Council,-37.9105,144.73457,Western Metropolitan,15542.0
Princes Hill,30 Garton St,4,h,870000.0,S,Nelson,2017-09-03,3.5,3054.0,4.0,2.0,1.0,239.0,195.0,1890.0,Yarra City Council,-37.78416,144.96392,Northern Metropolitan,1008.0
Reservoir,1 Cameron St,3,h,861000.0,S,Stockdale,2017-09-03,12.0,3073.0,3.0,2.0,3.0,488.0,135.0,1950.0,Darebin City Council,-37.72747,145.00035,Northern Metropolitan,21650.0
Reservoir,39 Crevelli St,3,h,612500.0,S,Stockdale,2017-09-03,12.0,3073.0,3.0,1.0,1.0,170.0,128.0,1950.0,Darebin City Council,-37.72924,145.02981,Northern Metropolitan,21650.0
Reservoir,79 North Rd,4,h,900000.0,SP,RW,2017-09-03,12.0,3073.0,4.0,1.0,4.0,646.0,119.0,1950.0,Darebin City Council,-37.72328,145.01862,Northern Metropolitan,21650.0
Ringwood,5 Maidstone St,3,h,1120000.0,S,Max,2017-09-03,19.9,3134.0,3.0,1.0,2.0,669.0,106.0,1960.0,Maroondah City Council,-37.82136,145.22497,Eastern Metropolitan,7785.0
Ringwood North,13 Park Rd,4,h,870000.0,SP,Noel,2017-09-03,19.9,3134.0,4.0,3.0,1.0,663.0,173.0,1960.0,Manningham City Council,-37.8011,145.22717,Eastern Metropolitan,3619.0
Roxburgh Park,16 Sandover Dr,4,h,570000.0,S,Raine,2017-09-03,20.6,3064.0,4.0,2.0,2.0,504.0,0.0,2000.0,Hume City Council,-37.61419,144.93448,Northern Metropolitan,5833.0
South Yarra,91 Wilson St,3,h,870000.0,SP,Jellis,2017-09-03,2.7,3141.0,3.0,1.0,0.0,237.0,151.0,1900.0,Melbourne City Council,-37.84414,144.99956,Southern Metropolitan,14887.0
St Albans,8 Ipswich St,3,h,645000.0,S,Sweeney,2017-09-03,14.0,3021.0,3.0,1.0,0.0,539.0,138.0,1960.0,Brimbank City Council,-37.74845,144.8144,Western Metropolitan,14042.0
Strathmore,187 Mascoma St,3,h,1280000.0,PI,Considine,2017-09-03,8.2,3041.0,3.0,3.0,2.0,571.0,302.0,1960.0,Moonee Valley City Council,-37.71965,144.90831,Western Metropolitan,3284.0
Sunbury,20 Brett Ct,4,h,570000.0,S,Barry,2017-09-03,31.7,3429.0,4.0,2.0,2.0,693.0,174.0,1995.0,Hume City Council,-37.57029,144.71163,Western Metropolitan,14092.0
Sunbury,43 Lister Cr,4,h,540000.0,S,YPA,2017-09-03,31.7,3429.0,4.0,2.0,2.0,650.0,161.0,1995.0,Hume City Council,-37.56284,144.71187,Western Metropolitan,14092.0
Sunbury,35 Oxley St,3,h,482000.0,S,Barry,2017-09-03,31.7,3429.0,3.0,2.0,4.0,664.0,138.0,1975.0,Hume City Council,-37.58196,144.71066,Western Metropolitan,14092.0
Sunshine West,10 Mayne St,3,h,713500.0,S,Douglas,2017-09-03,10.5,3020.0,3.0,1.0,2.0,520.0,131.0,1968.0,Brimbank City Council,-37.79128,144.82362,Western Metropolitan,6763.0
Surrey Hills,8 Sherwood Rd,3,h,870000.0,SP,Fletchers,2017-09-03,10.2,3127.0,3.0,1.0,1.0,780.0,128.0,1940.0,Boroondara City Council,-37.83336,145.10366,Southern Metropolitan,5457.0
Taylors Lakes,6 Pukaki Ct,3,h,705000.0,S,Barry,2017-09-03,15.5,3038.0,3.0,2.0,1.0,677.0,138.0,1980.0,Brimbank City Council,-37.71254,144.80836,Western Metropolitan,5336.0
Thomastown,6 Pioneer Ct,3,h,870000.0,PI,Ray,2017-09-03,15.3,3074.0,3.0,1.0,2.0,1594.0,142.0,1970.0,Whittlesea City Council,-37.67808,145.00872,Northern Metropolitan,7955.0
Thornbury,316 Rossmoyne St,3,h,1375000.0,S,McGrath,2017-09-03,7.0,3071.0,4.0,2.0,3.0,530.0,145.0,1950.0,Darebin City Council,-37.75968,145.02305,Northern Metropolitan,8870.0
Thornbury,19/337 Station St,3,t,900000.0,VB,Jellis,2017-09-03,7.0,3071.0,3.0,2.0,2.0,120.0,0.0,2000.0,Darebin City Council,-37.76343,145.02096,Northern Metropolitan,8870.0
Wantirna,12 Mannix Sq,6,h,870000.0,S,Noel,2017-09-03,14.7,3152.0,6.0,3.0,4.0,839.0,269.0,1985.0,Knox City Council,-37.86145,145.22999,Eastern Metropolitan,5424.0
Wantirna South,19 Piccadilly Av,4,h,870000.0,SP,Barry,2017-09-03,14.7,3152.0,4.0,2.0,1.0,746.0,185.0,1980.0,Knox City Council,-37.86434,145.24091,Eastern Metropolitan,7082.0
Werribee,4 Albany Ct,4,h,630000.0,S,hockingstuart,2017-09-03,14.7,3030.0,4.0,2.0,2.0,720.0,163.0,2001.0,Wyndham City Council,-37.87215,144.65608,Western Metropolitan,16166.0
Werribee,7 Thompson Ct,3,h,510000.0,S,McNaughton,2017-09-03,14.7,3030.0,3.0,1.0,1.0,614.0,123.0,1970.0,Wyndham City Council,-37.89152,144.68345,Western Metropolitan,16166.0
West Footscray,30 Summerhill Rd,5,h,870000.0,PI,RW,2017-09-03,6.4,3012.0,5.0,1.0,2.0,405.0,152.0,1950.0,Maribyrnong City Council,-37.7917,144.88232,Western Metropolitan,5058.0
Williamstown North,15 Eliza Cl,5,h,870000.0,PI,Cooper,2017-09-03,6.8,3016.0,5.0,4.0,6.0,720.0,325.0,2005.0,Hobsons Bay City Council,-37.85259,144.873,Western Metropolitan,802.0
Airport West,34 Green St,3,h,1000001.0,S,Nelson,2017-09-09,10.4,3042.0,3.0,2.0,1.0,697.0,163.0,2017.0,Moonee Valley City Council,-37.72812,144.88735,Western Metropolitan,3464.0
Alphington,77A Fulham Rd,3,h,1170000.0,S,Jellis,2017-09-09,5.7,3078.0,3.0,1.0,1.0,268.0,126.0,1994.0,Darebin City Council,-37.7753,145.0267,Northern Metropolitan,2211.0
Altona,1 Greeney St,3,h,870000.0,VB,hockingstuart,2017-09-09,11.0,3018.0,3.0,1.0,1.0,491.0,123.0,1968.0,Hobsons Bay City Council,-37.8575,144.8206,Western Metropolitan,5301.0
Altona,7/35 Grieve Pde,2,u,458000.0,SP,hockingstuart,2017-09-09,11.0,3018.0,2.0,1.0,1.0,63.0,75.0,1975.0,Hobsons Bay City Council,-37.86933,144.81704,Western Metropolitan,5301.0
Altona Meadows,12 Birkett Ct,3,h,870000.0,SN,Barry,2017-09-09,15.5,3028.0,3.0,2.0,2.0,487.0,166.0,2004.0,Hobsons Bay City Council,-37.87868,144.78433,Western Metropolitan,7630.0
Altona Meadows,19 Hibiscus Ct,4,h,870000.0,SN,Barry,2017-09-09,15.5,3028.0,4.0,2.0,2.0,557.0,163.0,1982.0,Hobsons Bay City Council,-37.86565,144.78996,Western Metropolitan,7630.0
Ascot Vale,18 Ascot St,3,h,870000.0,PI,Nelson,2017-09-09,4.3,3032.0,3.0,2.0,3.0,388.0,92.0,1950.0,Moonee Valley City Council,-37.7822,144.92042,Western Metropolitan,6567.0
Ascot Vale,1/37 Ascot Vale Rd,3,u,870000.0,SP,Jellis,2017-09-09,4.3,3032.0,3.0,2.0,1.0,3215.0,178.0,1900.0,Moonee Valley City Council,-37.78344,144.92183,Western Metropolitan,6567.0
Ascot Vale,2 Holdsworth St,2,h,870000.0,SN,Holland,2017-09-09,4.3,3032.0,2.0,1.0,2.0,230.0,111.0,1982.0,Moonee Valley City Council,-37.77383,144.90975,Western Metropolitan,6567.0
Aspendale,13 Bowman St,5,h,870000.0,SN,Barry,2017-09-09,21.5,3195.0,5.0,3.0,5.0,593.0,372.0,2000.0,Kingston City Council,-38.01116,145.08819,South-Eastern Metropolitan,2824.0
Aspendale,58 Station St,3,h,780000.0,PI,Ray,2017-09-09,21.5,3195.0,3.0,1.0,2.0,292.0,91.0,1955.0,Kingston City Council,-38.01908,145.09702,South-Eastern Metropolitan,2824.0
Bayswater North,8 Kite Av,4,h,900000.0,S,One,2017-09-09,23.2,3153.0,4.0,2.0,2.0,656.0,193.0,1975.0,Maroondah City Council,-37.82778,145.28958,Eastern Metropolitan,3598.0
Beaumaris,7 McNamara St,3,h,1354000.0,S,Ray,2017-09-09,17.3,3193.0,3.0,1.0,2.0,612.0,124.0,1950.0,Bayside City Council,-37.97289,145.05079,Southern Metropolitan,5366.0
Blackburn,41 Blackburn Rd,3,h,870000.0,SP,Noel,2017-09-09,13.4,3130.0,3.0,2.0,2.0,607.0,173.0,1960.0,Whitehorse City Council,-37.82289,145.15268,Eastern Metropolitan,5713.0
Blackburn,2 Goodwin St,3,h,1390000.0,S,Fletchers,2017-09-09,13.4,3130.0,3.0,2.0,3.0,698.0,194.0,1945.0,Whitehorse City Council,-37.81231,145.1642,Eastern Metropolitan,5713.0
Blackburn,10 Orana St,5,h,870000.0,S,Noel,2017-09-09,13.4,3130.0,5.0,2.0,2.0,653.0,278.0,2010.0,Whitehorse City Council,-37.8293,145.14139,Eastern Metropolitan,5713.0
Blackburn South,1 Elemheim Ct,3,h,870000.0,SN,Woodards,2017-09-09,13.4,3130.0,3.0,2.0,1.0,560.0,146.0,1970.0,Whitehorse City Council,-37.83677,145.15495,Eastern Metropolitan,4387.0
Brunswick West,378 Albion St,3,h,875000.0,VB,Nelson,2017-09-09,5.2,3055.0,3.0,1.0,1.0,275.0,106.0,1910.0,Moreland City Council,-37.75918,144.94829,Northern Metropolitan,7082.0
Brunswick West,47 Everett St,4,h,1250000.0,VB,Nelson,2017-09-09,5.2,3055.0,4.0,2.0,2.0,600.0,180.0,2004.0,Moreland City Council,-37.75465,144.94144,Northern Metropolitan,7082.0
Brunswick West,13 Zeal St,2,h,1225000.0,SP,Walshe,2017-09-09,5.2,3055.0,2.0,1.0,2.0,501.0,495.0,1930.0,Moreland City Council,-37.75772,144.94349,Northern Metropolitan,7082.0
Bulleen,41 Estelle St,3,h,980000.0,PI,Barry,2017-09-09,10.8,3105.0,3.0,2.0,1.0,573.0,161.0,1970.0,Manningham City Council,-37.77892,145.09281,Eastern Metropolitan,4480.0
Bundoora,36 Ormond Bvd,4,h,758000.0,S,Ray,2017-09-09,12.1,3083.0,4.0,3.0,2.0,331.0,331.0,2010.0,Banyule City Council,-37.67998,145.07345,Northern Metropolitan,10175.0
Bundoora,9 Wordsworth Ct,3,h,870000.0,PI,Morrison,2017-09-09,12.1,3083.0,3.0,1.0,1.0,349.0,165.0,1980.0,Banyule City Council,-37.68827,145.05667,Northern Metropolitan,10175.0
Burwood,15 Wattlebird Ct,4,h,1750000.0,S,Fletchers,2017-09-09,10.4,3125.0,4.0,2.0,4.0,514.0,258.0,2000.0,Monash City Council,-37.84248,145.10181,Southern Metropolitan,5678.0
Cairnlea,16 Coomgarie Tce,4,h,870000.0,SP,Sweeney,2017-09-09,14.8,3023.0,4.0,2.0,2.0,595.0,331.0,2003.0,Brimbank City Council,-37.7622,144.79539,Western Metropolitan,2674.0
Carlton,87 Palmerston St,3,h,1263000.0,S,Harrington,2017-09-09,1.6,3053.0,3.0,1.0,1.0,110.0,128.0,1880.0,Melbourne City Council,-37.79667,144.97204,Northern Metropolitan,6786.0
Carlton,101 Princes St,2,h,870000.0,SP,Nelson,2017-09-09,1.6,3053.0,2.0,1.0,1.0,121.0,87.0,1890.0,Melbourne City Council,-37.7929,144.97228,Northern Metropolitan,6786.0
Clarinda,31 Wandoo Av,3,h,870000.0,SP,Buxton,2017-09-09,17.5,3169.0,3.0,1.0,0.0,600.0,115.0,1955.0,Kingston City Council,-37.92949,145.10866,South-Eastern Metropolitan,2727.0
Clayton South,15 Byron St,3,h,985000.0,SP,Buxton,2017-09-09,17.5,3169.0,3.0,1.0,2.0,674.0,98.0,1950.0,Kingston City Council,-37.93539,145.11986,South-Eastern Metropolitan,4734.0
Craigieburn,11 Abercarn Av,4,h,595000.0,S,YPA,2017-09-09,20.6,3064.0,4.0,1.0,0.0,641.0,110.0,1990.0,Hume City Council,-37.61114,144.93683,Northern Metropolitan,15510.0
Craigieburn,23 Viewmont Av,3,h,870000.0,SN,Barry,2017-09-09,20.6,3064.0,3.0,2.0,1.0,262.0,131.0,2015.0,Hume City Council,-37.57134,144.91268,Northern Metropolitan,15510.0
Dandenong,30 Alexander Av,4,h,870000.0,PI,Barry,2017-09-09,24.7,3175.0,4.0,2.0,1.0,612.0,147.0,1950.0,Greater Dandenong City Council,-37.9723,145.19601,South-Eastern Metropolitan,10894.0
Deer Park,37 Lee St,3,h,589000.0,S,hockingstuart,2017-09-09,14.8,3023.0,3.0,2.0,2.0,544.0,125.0,1996.0,Brimbank City Council,-37.7687,144.75833,Western Metropolitan,6388.0
Dingley Village,1A Shelford Gr,4,h,952000.0,S,Buxton,2017-09-09,22.2,3172.0,4.0,2.0,3.0,681.0,168.0,1970.0,Kingston City Council,-37.98145,145.12834,South-Eastern Metropolitan,3940.0
Doncaster East,345 Serpells Rd,4,h,1600000.0,S,Barry,2017-09-09,14.3,3109.0,4.0,3.0,2.0,878.0,306.0,1970.0,Manningham City Council,-37.76888,145.17044,Eastern Metropolitan,10999.0
